id,display_name,subfield_id,subfield_display_name,field_id,field_display_name,domain_id,domain_display_name,description,keywords,works_api_url,wikipedia_id,works_count,cited_by_count,updated_date
10387,Role of Omega-3 Fatty Acids in Health,2916,Nutrition and Dietetics,29,Nursing,4,Health Sciences,"This cluster of papers explores the role of omega-3 fatty acids in cardiovascular disease, inflammation, dietary intake, fatty acid metabolism, neurodevelopment, and the synthesis of lipid mediators such as resolvins. It discusses the potential health benefits of omega-3 fatty acids and their impact on chronic diseases.",Omega-3 Fatty Acids; Cardiovascular Disease; Inflammation; Dietary Intake; Fatty Acid Metabolism; Neurodevelopment; Lipid Mediators; Docosahexaenoic Acid (DHA); Resolvins; Chronic Diseases,works?filter=topics.id:T10387,Omega-3_fatty_acid,61490,1560616,2024-02-26T04:48:12.560205
10257,Periodontal Diseases and Oral Microbiome,3506,Periodontics,35,Dentistry,4,Health Sciences,"This cluster of papers focuses on the study of periodontal diseases, oral microbiome, bacterial diversity in gingival plaque, and their systemic impact. It explores the relationship between periodontitis and systemic inflammation, diabetes mellitus, cardiovascular diseases, and pregnancy outcomes. The research also delves into the microbial ecology of the oral cavity, host-microbe interactions, and the role of inflammatory pathways in periodontal tissue destruction.",Periodontal Diseases; Oral Microbiome; Bacterial Diversity; Gingival Plaque; Systemic Inflammation; Dental Caries; Microbial Ecology; Host Interactions; Diabetes Mellitus; Inflammatory Pathways,works?filter=topics.id:T10257,Periodontal_disease,86499,1556121,2024-02-26T04:50:44.631788
10169,Molecular Mechanisms of Ras Signaling Pathways,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the molecular mechanisms of Ras signaling pathways, including the role of protein kinases, GTPases, and phospholipase C in cell regulation and cancer therapy. It explores the involvement of calcium signaling, cell migration, and transcriptional regulation in oncogenic mutations.",Ras Signaling; Protein Kinases; GTPases; Cell Regulation; Cancer Therapy; Calcium Signaling; Phospholipase C; Cell Migration; Oncogenic Mutations; Transcriptional Regulation,works?filter=topics.id:T10169,Ras_signaling,32518,1554326,2024-02-26T04:48:11.034091
11970,Real-Time Polymerase Chain Reaction,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the use of real-time polymerase chain reaction (PCR) for quantitative analysis of gene expression, including topics such as normalization strategies, reference gene selection, RNA integrity assessment, and data analysis methods. The MIQE guidelines for minimum information in publication of quantitative real-time PCR experiments are emphasized.",Real-Time PCR; Quantitative; Normalization; Reference Genes; RNA Integrity; Data Analysis; Housekeeping Genes; MIQE Guidelines; Reverse Transcription; Gene Expression,works?filter=topics.id:T11970,Real-time_polymerase_chain_reaction,75947,1553282,2024-02-26T04:48:53.942089
10515,Role of Long Noncoding RNAs in Cancer and Development,1306,Cancer Research,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers explores the role of long noncoding RNAs (lncRNAs) in cancer, development, and genome regulation. It covers topics such as the transcriptional landscape, epigenetic regulation, chromatin modification, competing endogenous RNA networks, and the impact of lncRNAs on cell differentiation. The papers also delve into the functional classification and molecular mechanisms of lncRNAs, highlighting their significance in human diseases.",Long Noncoding RNAs; Cancer; RNA Regulation; Epigenetic Regulation; Transcriptional Landscape; Cell Differentiation; Chromatin Modification; Competing Endogenous RNA; Genome Regulation; Non-coding RNA Networks,works?filter=topics.id:T10515,Long_non-coding_RNA,98333,1545006,2024-02-26T04:58:21.785838
10107,Lead-free Piezoelectric Materials,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,"This cluster of papers focuses on the advancements in lead-free piezoelectric materials, particularly on ferroelectric and relaxor ferroelectric materials with high piezoelectric properties. It covers topics such as perovskite structure, thin film ferroelectrics, electrocaloric effect, domain wall nanoelectronics, and high energy storage materials.",Lead-free Piezoceramics; Ferroelectric Materials; Piezoelectric Properties; Perovskite Structure; Relaxor Ferroelectrics; Thin Film Ferroelectrics; Electrocaloric Effect; Domain Wall Nanoelectronics; High Energy Storage Materials; Phase Boundary Piezoelectrics,works?filter=topics.id:T10107,Piezoelectricity,81982,1542166,2024-02-26T04:56:41.735763
10825,Diversity and Evolution of Fungal Pathogens,1307,Cell Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers explores the diversity, evolution, and pathogenicity of fungal pathogens, with a focus on endophytic fungi, phylogenetic analysis, genomic characterization, plant pathogenesis, species recognition, molecular identification, host specificity, and taxonomic revision.",Fungal Pathogens; Endophytic Fungi; Phylogenetic Analysis; Genomic Characterization; Plant Pathogenesis; Species Recognition; Molecular Identification; Host Specificity; Pathogen Diversity; Taxonomic Revision,works?filter=topics.id:T10825,Fungal_pathogen,203148,1540261,2024-02-26T04:54:25.222854
10932,Metabolic Engineering and Synthetic Biology,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the field of metabolic engineering and synthetic biology, with an emphasis on genome-scale models, constraint-based models, and their application in biofuel production, microbial metabolism, pathway reconstruction, and biorefineries. The papers cover topics such as flux balance analysis, high-quality genome-scale metabolic reconstructions, programming cells for accelerated evolution, and the use of synthetic protein scaffolds to control metabolic flux.",Metabolic Engineering; Genome-Scale Models; Constraint-Based Models; Biofuel Production; Microbial Metabolism; Pathway Reconstruction; Flux Balance Analysis; Biorefineries; Synthetic Biology; Enzyme Database,works?filter=topics.id:T10932,Metabolic_engineering,81771,1534473,2024-02-26T04:55:07.223963
10826,Behavioral Interventions in Special Education,3204,Developmental and Educational Psychology,32,Psychology,2,Social Sciences,"This cluster of papers focuses on the use of behavioral interventions and evidence-based practices in special education, with an emphasis on functional analysis, positive behavior support, single-subject research, and intervention design standards. It explores topics such as classroom management, functional communication training, and response to intervention in the context of addressing behavioral challenges and promoting academic and social success for students with emotional or behavioral disorders.",Behavioral Interventions; Special Education; Evidence-Based Practice; Functional Analysis; Positive Behavior Support; Single-Subject Research; Intervention Design Standards; Classroom Management; Functional Communication Training; Response to Intervention,works?filter=topics.id:T10826,Behavioral_intervention,66403,1531061,2024-02-26T04:49:01.062391
10330,Hydrological Modeling and Water Resource Management,2312,Water Science and Technology,23,Environmental Science,3,Physical Sciences,"This cluster of papers focuses on hydrological modeling, water resource management, and the impact of climate change on global hydrology. It covers topics such as model evaluation guidelines, watershed simulations, sediment transport, land use change, and uncertainty assessment in hydrological modeling. The papers also discuss the effects of human interventions and climate change on water resources, as well as the evaluation of streamflow trends and the implications for water availability.",Hydrological Modeling; Water Resources; Climate Change; Model Evaluation; Global Hydrology; Uncertainty Assessment; Watershed Simulation; Sediment Transport; Land Use Change; Streamflow Trends,works?filter=topics.id:T10330,Hydrological_modeling,123789,1528535,2024-02-26T04:54:54.910643
10784,Analysis of Electromyography Signal Processing,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,"This cluster of papers focuses on the analysis of electromyography (EMG) signal processing, including topics such as muscle fatigue, prosthetic control using EMG signals, musculoskeletal modeling, neural strategies extraction, surface EMG applications, myoelectric control systems, motor unit recruitment, sensory feedback in prosthetics, and gait analysis.",Electromyography; Muscle Fatigue; Prosthetic Control; Musculoskeletal Modeling; Neural Strategies; Surface EMG; Myoelectric Control; Motor Unit Recruitment; Sensory Feedback; Gait Analysis,works?filter=topics.id:T10784,Electromyography,83053,1523689,2024-02-26T04:52:14.365981
10480,Applications of Ionic Liquids,1503,Catalysis,15,Chemical Engineering,3,Physical Sciences,"This cluster of papers explores the wide-ranging applications of ionic liquids and deep eutectic solvents in fields such as catalysis, green chemistry, biocatalysis, CO2 capture, nanoscale materials, and electrochemistry. The research focuses on the unique properties and potential environmental benefits of these solvents in various industrial and scientific processes.",Ionic Liquids; Solvents; Catalysis; Green Chemistry; Deep Eutectic Solvents; Biocatalysis; CO2 Capture; Nanoscale Materials; Electrochemistry; Sustainable Technology,works?filter=topics.id:T10480,Ionic_liquid,51139,1516429,2024-02-26T04:58:24.100006
10402,Supercritical Fluid Extraction and Processing,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,"This cluster of papers focuses on the use of supercritical fluids for extraction, processing, and thermodynamic property prediction. It covers topics such as equation of state modeling, phase equilibrium determination, polymer synthesis, nanoparticle generation, and the application of green solvents.",Supercritical Fluids; Extraction; Equation of State; Thermodynamic Properties; Monte Carlo Simulation; Perturbed-Chain SAFT; Phase Equilibrium; Polymer Synthesis; Nanoparticles; Green Solvents,works?filter=topics.id:T10402,Supercritical_fluid,74451,1516295,2024-02-26T04:56:47.149847
10088,Biomass Pyrolysis and Conversion Technologies,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,"This cluster of papers focuses on the pyrolysis and conversion of biomass into bio-oil, biochar, and renewable fuels using various technologies such as hydrothermal carbonization and gasification. It covers topics such as biomass composition, catalytic upgrading, thermochemical conversion, and the properties of resulting products.",Biomass; Pyrolysis; Bio-oil; Hydrothermal Carbonization; Gasification; Biochar; Renewable Fuels; Catalytic Upgrading; Lignocellulosic Biomass; Thermochemical Conversion,works?filter=topics.id:T10088,Biomass_pyrolysis,74108,1510901,2024-02-26T04:52:00.022430
11520,Stochastic Thermodynamics and Fluctuation Theorems,3109,Statistical and Nonlinear Physics,31,Physics and Astronomy,3,Physical Sciences,"This cluster of papers focuses on stochastic thermodynamics, fluctuation theorems, and their applications to nonequilibrium systems, quantum heat engines, information processing, maximum entropy production, and thermodynamic efficiency. It also covers experimental studies involving single-molecule experiments, feedback control, and nanoscale thermodynamics.",Stochastic Thermodynamics; Fluctuation Theorems; Nonequilibrium Systems; Quantum Heat Engines; Information Processing; Maximum Entropy Production; Thermodynamic Efficiency; Single-Molecule Experiments; Feedback Control; Nanoscale Thermodynamics,works?filter=topics.id:T11520,Stochastic_thermodynamics,109081,1510370,2024-02-26T04:58:04.154919
10745,Analysis and Applications of Heart Rate Variability,2705,Cardiology and Cardiovascular Medicine,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the analysis, applications, and implications of heart rate variability (HRV) in understanding autonomic nervous system function, physiological time series analysis using entropy methods, neurovisceral integration, its role as a marker of stress and health, and its associations with cardiovascular disease, emotion regulation, and baroreflex sensitivity. The cluster also covers the impact of HRV on various health conditions such as diabetes, depression, anxiety disorders, and mortality prediction.",Heart Rate Variability; Autonomic Nervous System; Physiological Time Series; Entropy Analysis; Neurovisceral Integration; Cardiovascular Disease; Emotion Regulation; Stress Marker; Baroreflex Sensitivity; Vagal Tone,works?filter=topics.id:T10745,Heart_rate_variability,96235,1507596,2024-02-26T04:50:37.306038
11472,Advances in Chemical Sensor Technologies,1502,Bioengineering,15,Chemical Engineering,3,Physical Sciences,"This cluster of papers represents advances in chemical sensor technologies, including optical sensors, ion-selective electrodes, potentiometric sensors, fluorescent nanosensors, and biosensors. The focus is on applications such as pH sensing, oxygen measurement, and the development of polymeric membrane electrodes using sol-gel-based materials.",Optical Sensors; Ion-Selective Electrodes; Potentiometric Sensors; Fluorescent Nanosensors; Biosensors; Field-Effect Transistors; pH Sensing; Oxygen Measurement; Polymeric Membrane Electrodes; Sol-Gel-Based Nanosensors,works?filter=topics.id:T11472,Chemical_sensor,125331,1506024,2024-02-26T04:47:42.134239
10073,Hepatocellular Carcinoma,2721,Hepatology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the management, diagnosis, and treatment of hepatocellular carcinoma (HCC), also known as liver cancer. It covers various aspects including clinical practice guidelines, radiofrequency ablation, use of sorafenib, liver resection, and survival rates.",Hepatocellular Carcinoma; Liver Cancer; Management; Treatment; Diagnosis; Radiofrequency Ablation; Sorafenib; Clinical Practice Guidelines; Liver Resection; Survival,works?filter=topics.id:T10073,Hepatocellular_carcinoma,86573,1502875,2024-02-26T04:58:58.270975
10255,Oceanic Modeling and Circulation Studies,1910,Oceanography,19,Earth and Planetary Sciences,3,Physical Sciences,"This cluster of papers focuses on oceanic modeling, circulation dynamics, and the impact of various physical processes on the global ocean. It includes studies on tidal analysis, mesoscale eddies, mixed layer depth variations, global heat transport, data assimilation techniques, submesoscale processes, estuarine circulation, and the influence of climate change on ocean dynamics.",Oceanic Modeling; Ocean Circulation; Tidal Analysis; Mesoscale Eddies; Mixed Layer Depth; Global Heat Transport; Data Assimilation; Submesoscale Processes; Estuarine Circulation; Climate Change Impact,works?filter=topics.id:T10255,Ocean_model,82122,1501283,2024-02-26T04:58:15.067998
10923,Atomic Force Microscopy Techniques,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,"This cluster of papers covers advances in atomic force microscopy techniques, including force spectroscopy, nanoscale friction, mechanochemistry, high-speed imaging, single-molecule studies, and their applications in biology and surface forces. The papers explore topics such as nanotribology, mechanical manipulation at the atomic scale, and the study of intermolecular forces.",Atomic Force Microscopy; Force Spectroscopy; Nanoscale Friction; Mechanochemistry; High-Speed Imaging; Single-Molecule Studies; Biological Applications; Surface Forces; Nanotribology; Mechanical Manipulation,works?filter=topics.id:T10923,Atomic_force_microscopy,73293,1500989,2024-02-26T04:49:22.653922
10050,Multi-Criteria Decision Making,1803,Management Science and Operations Research,18,Decision Sciences,2,Social Sciences,"This cluster of papers focuses on the application and development of Multi-Criteria Decision Making (MCDM) methods, including Analytic Hierarchy Process (AHP), Technique for Order of Preference by Similarity to Ideal Solution (TOPSIS), and various fuzzy set theories. The papers cover topics such as group decision making, supplier selection, environmental decision making, and the use of Geographic Information Systems (GIS) in decision analysis.",Analytic Hierarchy Process; TOPSIS; Fuzzy Sets; Group Decision Making; Supplier Selection; MCDM Methods; Intuitionistic Fuzzy Sets; Environmental Decision Making; GIS-based Decision Analysis; Belief Functions,works?filter=topics.id:T10050,Multi-criteria_decision_analysis,77359,1499609,2024-02-26T04:55:07.493820
10277,Vitamin D and Health Outcomes,2734,Pathology and Forensic Medicine,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the evaluation, treatment, and prevention of vitamin D deficiency, as well as its impact on various health outcomes such as bone health, cancer, cardiovascular disease, and the immune system. The papers also cover topics like supplementation, epidemiology, genetic determinants, and the role of vitamin D in specific conditions like diabetes and multiple sclerosis.",Vitamin D; Deficiency; Supplementation; Health; Bone; Cancer; Cardiovascular Disease; Immune System; Meta-analysis; Clinical Practice Guideline,works?filter=topics.id:T10277,Vitamin_D,69163,1497417,2024-02-26T04:54:07.217425
11281,Homogeneous Catalysis with Transition Metals,1604,Inorganic Chemistry,16,Chemistry,3,Physical Sciences,"This cluster of papers covers advances in homogeneous catalysis with transition metals, focusing on topics such as asymmetric catalysis, hydrogenation, chiral ligands, alcohol activation, dehydrogenation, amine synthesis, borrowing hydrogen, enantioselective reactions, and metal-ligand cooperation.",Asymmetric Catalysis; Hydrogenation; Transition Metal Complexes; Chiral Ligands; Alcohol Activation; Dehydrogenation; Amine Synthesis; Borrowing Hydrogen; Enantioselective Reactions; Metal-Ligand Cooperation,works?filter=topics.id:T11281,Homogeneous_catalysis,66488,1492047,2024-02-26T04:50:55.523225
10285,Prevention and Treatment of Venous Thromboembolism,2724,Internal Medicine,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the prevention, diagnosis, and treatment of venous thromboembolism (VTE), including pulmonary embolism and deep vein thrombosis. It covers various aspects such as antithrombotic therapy, risk factors, prophylaxis, and management in patients with cancer. The cluster also discusses the development of clinical practice guidelines for VTE.",Venous Thromboembolism; Antithrombotic Therapy; Pulmonary Embolism; Deep Vein Thrombosis; Cancer-Associated Thrombosis; Prophylaxis; Risk Factors; Diagnosis; Treatment; Clinical Practice Guidelines,works?filter=topics.id:T10285,Venous_thromboembolism,139525,1490577,2024-02-26T04:57:51.443034
10625,"Herpesviruses: Epidemiology, Pathogenesis, and Management",2713,Epidemiology,27,Medicine,4,Health Sciences,"This cluster of papers covers the epidemiology, pathogenesis, and management of herpesviruses, including herpes zoster, varicella, and herpes simplex. It explores topics such as vaccine development, HIV interaction, antiviral drugs, immune response, encephalitis, and postherpetic neuralgia.",Herpesviruses; Herpes Zoster; Varicella; Encephalitis; Vaccine; Epidemiology; Postherpetic Neuralgia; HIV Interaction; Antiviral Drugs; Immune Response,works?filter=topics.id:T10625,Herpesviridae,95282,1490069,2024-02-26T04:55:09.379135
10821,Recommendations for Cardiac Chamber Quantification by Echocardiography,2705,Cardiology and Cardiovascular Medicine,27,Medicine,4,Health Sciences,"This cluster of papers focuses on recommendations and updates for cardiac chamber quantification by echocardiography in adults, with a particular emphasis on evaluating left ventricular diastolic function. It also explores the association of obesity, diabetic cardiomyopathy, and cardiac metabolism with heart failure. The papers cover the use of advanced imaging techniques such as strain imaging and speckle tracking echocardiography to assess cardiac mechanics and function.",Echocardiography; Chamber Quantification; Diastolic Function; Heart Failure; Obesity; Cardiac Metabolism; Left Ventricular Function; Strain Imaging; Diabetic Cardiomyopathy; Cardiovascular Risk,works?filter=topics.id:T10821,Echocardiography,94321,1487326,2024-02-26T04:56:04.274754
10372,Advanced Cardiac Imaging Techniques and Diagnostics,2741,"Radiology, Nuclear Medicine and Imaging",27,Medicine,4,Health Sciences,"This cluster of papers focuses on advanced cardiac imaging techniques and diagnostics for the assessment of coronary artery disease, myocardial perfusion, and myocardial infarction using computed tomography angiography and magnetic resonance imaging. It also explores the association of coronary calcium, microvascular dysfunction, and cardiovascular risk assessment with cardiac imaging, while addressing concerns related to radiation exposure.",Cardiac Imaging; Coronary Artery Disease; Myocardial Perfusion; Computed Tomography Angiography; Magnetic Resonance Imaging; Coronary Calcium; Microvascular Dysfunction; Cardiovascular Risk Assessment; Myocardial Infarction; Radiation Exposure,works?filter=topics.id:T10372,Cardiac_imaging,131192,1486203,2024-02-26T04:58:28.721693
11764,Evolutionary Dynamics of Genetic Adaptation and Mutation,1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers explores the evolutionary dynamics of genetic adaptation and mutation, including topics such as experimental evolution, fitness landscapes, population genetics, microbial evolution, and host-parasite coevolution. It investigates the mechanisms and consequences of genetic changes in response to selective pressures, providing insights into the processes driving evolutionary change.",Evolution; Adaptation; Mutation; Genetic Dynamics; Natural Selection; Experimental Evolution; Fitness Landscapes; Population Genetics; Microbial Evolution; Host-Parasite Coevolution,works?filter=topics.id:T11764,Evolutionary_dynamics,43509,1477432,2024-02-26T04:58:10.250188
10853,Cognitive Mechanisms of Anxiety and Depression,3205,Experimental and Cognitive Psychology,32,Psychology,2,Social Sciences,"This cluster of papers focuses on the cognitive mechanisms underlying anxiety disorders, including attentional bias, rumination, and emotion regulation. It also explores the efficacy of cognitive-behavioral therapy and the neurobiological correlates of anxiety and depression. The papers cover a wide range of topics related to anxiety disorders, such as social phobia, generalized anxiety disorder, and depressive symptoms.",Anxiety Disorders; Cognitive-Behavioral Therapy; Attentional Bias; Rumination; Emotion Regulation; Neurobiological Correlates; Social Phobia; Generalized Anxiety Disorder; Depressive Symptoms; Psychometric Properties,works?filter=topics.id:T10853,Anxiety_disorder,38791,1476840,2024-02-26T04:48:13.679790
11470,Symbiotic Nitrogen Fixation in Legumes,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,"This cluster of papers focuses on the symbiotic nitrogen fixation in legumes, particularly the interactions between legumes and nitrogen-fixing bacteria such as Rhizobium. It covers topics such as plant signaling, nodule development, genome analysis of symbionts, molecular regulation of symbiosis, host recognition of microbial associations, and the importance of legumes in nitrogen fixation.",Legumes; Symbiosis; Nitrogen Fixation; Rhizobium; Plant Signaling; Nodule Development; Genome Analysis; Molecular Regulation; Host Recognition; Microbial Associations,works?filter=topics.id:T11470,Rhizobia,65667,1476702,2024-02-26T04:49:09.245376
10474,Dynamics and Transitions in Glassy Materials,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,"This cluster of papers explores the dynamics and transitions in glassy materials, including supercooled liquids, colloidal suspensions, polymer films, and the phenomena of structural relaxation, jamming transition, dynamic heterogeneities, and liquid-liquid phase transition. It delves into the rheology and behavior of soft materials, as well as the properties of amorphous solids.",Glass Transition; Supercooled Liquids; Colloidal Suspensions; Structural Relaxation; Jamming Transition; Polymer Films; Dynamic Heterogeneities; Liquid-liquid Phase Transition; Rheology of Soft Materials; Amorphous Solids,works?filter=topics.id:T10474,Glass_transition,48560,1464150,2024-02-26T04:49:20.872519
10308,Systemic Lupus Erythematosus and Antiphospholipid Syndrome,2745,Rheumatology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the systemic lupus erythematosus (SLE) and antiphospholipid syndrome (APS), covering topics such as classification criteria, autoantibody development, interferon-inducible genes, nephritis, B lymphocyte depletion therapy, thrombosis risk, immunopathogenesis, toll-like receptors, and the epidemiology of autoimmune diseases. The research aims to improve understanding, diagnosis, classification, and management of SLE and APS.",Systemic Lupus Erythematosus; Antiphospholipid Syndrome; Autoantibodies; Interferon-inducible Genes; Lupus Nephritis; B Lymphocyte Depletion; Thrombosis Risk; Immunopathogenesis; Toll-like Receptors; Autoimmune Disease Epidemiology,works?filter=topics.id:T10308,Systemic_lupus_erythematosus,93593,1457915,2024-02-26T04:52:42.637245
10612,Molecular Magnetism and Spintronics,2504,"Electronic, Optical and Magnetic Materials",25,Materials Science,3,Physical Sciences,"This cluster of papers covers advances in molecular magnetism, with a focus on single-molecule magnets, lanthanide complexes, magnetic anisotropy, quantum tunneling of magnetization, spin crossover phenomena, high-spin transition metal complexes, magnetic relaxation dynamics, quantum computing applications, electron transport through molecular magnets, and nuclear spin resonance. The research explores the design, synthesis, and characterization of molecular materials with potential applications in spintronics and quantum information technologies.",Single-Molecule Magnets; Lanthanide Complexes; Magnetic Anisotropy; Quantum Tunneling of Magnetization; Spin Crossover; High-Spin Transition Metal Complexes; Magnetic Relaxation; Quantum Computing; Electron Transport; Nuclear Spin Resonance,works?filter=topics.id:T10612,Single-molecule_magnet,78688,1456908,2024-02-26T04:49:10.638533
10985,Sleep's Role in Memory Consolidation and Regulation,2805,Cognitive Neuroscience,28,Neuroscience,1,Life Sciences,"This cluster of papers explores the intricate relationship between sleep and memory, focusing on the role of hypocretin/orexin neurons, circadian rhythms, synaptic homeostasis, and narcolepsy. It delves into the mechanisms of memory consolidation during sleep, the impact of different sleep stages on memory formation, and the neural substrates underlying these processes.",Sleep; Memory; Consolidation; Hypocretin; Neurons; Circadian Rhythms; Synaptic Homeostasis; Learning; Orexin; Narcolepsy,works?filter=topics.id:T10985,Sleep_and_memory,64938,1455817,2024-02-26T04:53:05.572699
10198,Diagnosis and Treatment of Heart Failure,2705,Cardiology and Cardiovascular Medicine,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the diagnosis, treatment, and management of heart failure, including guidelines, epidemiology, B-type natriuretic peptide testing, cardiovascular disease burden, hospital readmission rates, risk prediction models, and the impact of renal function on outcomes.",Heart Failure; Guidelines; Diagnosis; Treatment; B-Type Natriuretic Peptide; Epidemiology; Cardiovascular Disease; Hospital Readmission; Risk Prediction; Renal Function,works?filter=topics.id:T10198,Heart_failure,73395,1454182,2024-02-26T04:52:54.003394
10450,Metabolism and Nutrition in Aquaculture Feeds,1104,Aquatic Science,11,Agricultural and Biological Sciences,1,Life Sciences,"This cluster of papers focuses on the metabolism and nutrition of aquaculture feeds, with an emphasis on sustainable sources of nutrients such as fish meal and fish oil replacements, utilization of plant proteins, carbohydrates, and biofloc technology. It also explores the impact of different dietary components on fish health and growth performance.",Aquaculture; Nutrition; Fish Feed; Fatty Acids; Sustainable Feeds; Fish Health; Protein Sources; Carbohydrates; Biofloc Technology; Omega-3 Fatty Acids,works?filter=topics.id:T10450,Aquaculture_nutrition,112585,1451914,2024-02-26T04:49:34.755846
10706,Management and Pathophysiology of Traumatic Brain Injury,2728,Neurology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the pathophysiology, management, and outcomes of traumatic brain injury (TBI). It covers topics such as intracranial pressure monitoring, neuroinflammation, cerebral blood flow regulation, prognosis prediction, neuroprotective strategies, and the epidemiology of TBI. The research also delves into the use of advanced techniques like microdialysis for real-time monitoring of brain chemistry in TBI patients.",Traumatic Brain Injury; Pathophysiology; Management; Intracranial Pressure; Neuroinflammation; Cerebral Blood Flow; Prognosis; Neuroprotection; Epidemiology; Microdialysis,works?filter=topics.id:T10706,Traumatic_brain_injury,100503,1451829,2024-02-26T04:56:43.855860
10140,Dietary Fiber and Human Health,2916,Nutrition and Dietetics,29,Nursing,4,Health Sciences,"This cluster of papers explores the role of dietary fiber, glycemic index, starch, and whole grains in human health. It covers topics such as the health benefits of dietary fiber, glycemic index methodology, physicochemical properties of starch, and the impact of whole grain consumption on metabolic health.",Dietary Fiber; Glycemic Index; Starch; Health Benefits; Whole Grain; Resistant Starch; Physicochemical Properties; Metabolic Health; Cereal Grains; Rheological Properties,works?filter=topics.id:T10140,Dietary_fiber,87553,1449605,2024-02-26T04:50:23.264919
10033,Geopolymer and Alternative Cementitious Materials,2205,Civil and Structural Engineering,22,Engineering,3,Physical Sciences,"This cluster of papers focuses on advances in geopolymer technology, alternative cementitious materials, and their applications in sustainable concrete production. It covers topics such as the utilization of fly ash, alkali-activated materials, carbon emissions, nanotechnology in concrete, hydration mechanisms, and the environmental impact of cement production.",Geopolymer; Cementitious Materials; Fly Ash; Alkali-Activated Materials; Sustainable Concrete; Carbon Emissions; Nanotechnology; Hydration Mechanisms; Environmental Impact; CO2 Sequestration,works?filter=topics.id:T10033,Geopolymer,86155,1449169,2024-02-26T04:49:54.574754
11072,Peroxisome Proliferator-Activated Receptors,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the Peroxisome Proliferator-Activated Receptors (PPARs), a group of nuclear receptors that play a crucial role in regulating metabolism, inflammation, lipid physiology, and various metabolic diseases such as obesity and diabetes. The cluster explores the diverse biology, mechanisms of action, and therapeutic implications of PPARs, including their involvement in transcriptional regulation and the role of fatty acid-binding proteins.",Peroxisome Proliferator-Activated Receptors; PPARs; metabolism; inflammation; lipid; nuclear receptors; obesity; diabetes; fatty acid-binding proteins; transcriptional regulation,works?filter=topics.id:T11072,Peroxisome_proliferator-activated_receptor,52602,1445097,2024-02-26T04:51:18.314188
10099,First-Principles Calculations for III-Nitride Semiconductors,3104,Condensed Matter Physics,31,Physics and Astronomy,3,Physical Sciences,"This cluster of papers focuses on the first-principles calculations, properties, and applications of III-nitride semiconductors, particularly Gallium Nitride (GaN) and its alloys. It covers topics such as defects and impurities, band parameters, high-power light-emitting diodes (LEDs), AlGaN/GaN HEMTs, nanowires, UV LEDs, and their applications in solid-state lighting.",III-Nitrides; Semiconductors; Light-Emitting Diodes; GaN; AlGaN/GaN HEMTs; Defects and Impurities; Solid-State Lighting; Nanowires; UV LEDs; Band Parameters,works?filter=topics.id:T10099,III-nitride_semiconductor,104912,1444782,2024-02-26T04:51:58.457654
10146,Human Papillomavirus and Cervical Cancer Epidemiology,2713,Epidemiology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the epidemiology, burden, and prevention of cervical cancer associated with Human Papillomavirus (HPV) infection. It covers topics such as HPV vaccination, viral oncogenes, genotype distribution, cytology screening, and the global burden of HPV-related cancers.",Human Papillomavirus; Cervical Cancer; HPV Vaccination; Epidemiology; Cancer Incidence; Cytology Screening; Viral Oncoproteins; Carcinogenicity; Genotype Distribution; Global Burden,works?filter=topics.id:T10146,Human_papillomavirus_infection,110783,1443502,2024-02-26T04:58:22.696444
